category_class	label	harrisons_view	mondo_txgnn	mondo_top_grouping	medical_specialization	txgnn	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_qaly_lost
MONDO:0002414	gastric hemangioma	cancer_or_benign_tumor|cardiovascular_disorder|digestive_system_disorder	cardiovascular_disorder|cancer_or_benign_tumor	digestive_system_disorder|cancer_or_benign_tumor|cardiovascular_disorder	hematology|oncology|gastroenterology	cancer	lower_gastrointestinal_disorder|vascular_disorder	false	false	false	false	low
MONDO:0002415	bone carcinoma	cancer_or_benign_tumor|musculoskeletal_system_disorder|connective_tissue_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|musculoskeletal_system_disorder|connective_tissue_disorder	oncology|orthopaedic	cancer|adrenal_gland_disease	bone_disorder|blood_bone_marrow_disorder	false	true	false	false	very_high
MONDO:0002416	ethmoid sinus squamous cell carcinoma	respiratory_system_disorder|cancer_or_benign_tumor|musculoskeletal_system_disorder|nervous_system_disorder|connective_tissue_disorder|otorhinolaryngologic_disease	cancer_or_benign_tumor	otorhinolaryngologic_disease|cancer_or_benign_tumor|musculoskeletal_system_disorder|nervous_system_disorder|connective_tissue_disorder|respiratory_system_disorder	otolaryngology|oncology	cancer|adrenal_gland_disease	upper_gastrointestinal_disorder|nose_disorder	false	true	false	false	high
MONDO:0002418	ethmoid sinus adenocarcinoma	respiratory_system_disorder|cancer_or_benign_tumor|musculoskeletal_system_disorder|nervous_system_disorder|connective_tissue_disorder|otorhinolaryngologic_disease	cancer_or_benign_tumor	otorhinolaryngologic_disease|cancer_or_benign_tumor|musculoskeletal_system_disorder|nervous_system_disorder|connective_tissue_disorder|respiratory_system_disorder	endocrinology|pediatric|otolaryngology|pulmonology|hematology|hepatology|neurology|oncology|renal_medicine|cardiology|gastroenterology|genetics_and_genomics|allergy_and_immunology|rheumatology|cardiothoracic	adenocarcinoma|cancer	throat_disorder|nose_disorder	false	true	false	true	high
MONDO:0002419	transient tic disorder	psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	psychiatric_disorder|nervous_system_disorder	pediatric|neurology|psychiatry	mental_health_disorder|neurodegenerative_disease	brain_disorder	false	false	false	true	low
MONDO:0002420	tic disorder	psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	psychiatric_disorder|nervous_system_disorder	neurology|psychiatry	mental_health_disorder	muscle_disorder|brain_disorder	false	false	false	true	medium
MONDO:0002422	adamantinoma	cancer_or_benign_tumor|musculoskeletal_system_disorder|connective_tissue_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|musculoskeletal_system_disorder|connective_tissue_disorder	oncology|genetics_and_genomics|orthopaedic	cancer|adrenal_gland_disease	teeth_disorder|bone_disorder	false	true	false	false	medium
MONDO:0002423	rectosigmoid junction neoplasm	cancer_or_benign_tumor|digestive_system_disorder	cancer_or_benign_tumor	digestive_system_disorder|cancer_or_benign_tumor	oncology|gastroenterology	colorectal_disorder|cancer|gastrointestinal_disease	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder	false	true	false	false	high
MONDO:0002424	rectosigmoid carcinoma	cancer_or_benign_tumor|digestive_system_disorder	cancer_or_benign_tumor	digestive_system_disorder|cancer_or_benign_tumor	oncology|gastroenterology	inflammatory_disease|cancer	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder	false	true	false	true	high
MONDO:0002425	rectosigmoid junction cancer	cancer_or_benign_tumor|digestive_system_disorder	cancer_or_benign_tumor	digestive_system_disorder|cancer_or_benign_tumor	oncology|gastroenterology	rectosigmoid_junction_cancer|cancer	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder	false	true	false	true	high
MONDO:0002426	lung sarcoma	respiratory_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|respiratory_system_disorder	pulmonology|oncology	lung_sarcoma_is_a_type_of_cancer|cancer	blood_bone_marrow_disorder|lung_disorder|vascular_disorder	false	true	false	false	high
MONDO:0002427	cerebellar disorder	nervous_system_disorder	other	nervous_system_disorder	pediatric|neurology	neurodegenerative_disease|cerebral_gland_disorder	spinal_disorder|brain_disorder	false	false	false	false	high
MONDO:0002428	protozoa infectious disease	infectious_disease	infectious_disease	infectious_disease	infectious_disease|pediatric	inflammatory_disease|protozoa|infectious_disease	blood_bone_marrow_disorder|lymphatic_disorder|lower_gastrointestinal_disorder|immune_disorder	true	false	false	true	medium
MONDO:0002429	idiopathic interstitial pneumonia	respiratory_system_disorder|inflammatory_disease|infectious_disease	infectious_disease	idiopathic_disease|inflammatory_disease|infectious_disease|respiratory_system_disorder	pulmonology|allergy_and_immunology	inflammatory_disease|autoimmune_diseases	lung_disorder|immune_disorder	false	false	false	false	high
MONDO:0002432	malignant neoplasm of acoustic nerve	cancer_or_benign_tumor|nervous_system_disorder|auditory_system_disorder	cancer_or_benign_tumor	auditory_system_disorder|cancer_or_benign_tumor|nervous_system_disorder	otolaryngology|neurology|oncology	neoplasm|malignant|cancer	brain_disorder|ear_disorder	false	true	false	true	high
MONDO:0002433	malignant cranial nerve neoplasm	cancer_or_benign_tumor|nervous_system_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|nervous_system_disorder	neurology|oncology	malignant_neoplasm|cancer|neurodegenerative_disease	spinal_disorder|brain_disorder	false	true	false	false	high
MONDO:0002434	oculomotor nerve cancer	cancer_or_benign_tumor|nervous_system_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|nervous_system_disorder	neurology|oncology|ophthalmology	neurological_disease|cancer	eye_disorder|brain_disorder	false	true	false	false	very_high
MONDO:0002435	oculomotor nerve neoplasm	cancer_or_benign_tumor|nervous_system_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|nervous_system_disorder	neurology|oncology|ophthalmology	cancer|neurodegenerative_disease	eye_disorder|brain_disorder	false	true	false	false	high
MONDO:0002436	nasal disorder	otorhinolaryngologic_disease	other	otorhinolaryngologic_disease	pediatric|otolaryngology	inflammatory_disease|autoimmune_diseases|allergy	nasal_disorder|nose_disorder	false	false	false	true	medium
MONDO:0002437	dehydration polycythemia	immune_system_disorder|hematologic_disorder|musculoskeletal_system_disorder	other	hematologic_disorder|musculoskeletal_system_disorder|immune_system_disorder	hematology|renal_medicine|cardiology|cardiothoracic	metabolic_disorder|anemia	blood_bone_marrow_disorder|kidney_disorder	false	false	false	true	medium
MONDO:0002438	acquired polycythemia	immune_system_disorder|hematologic_disorder|musculoskeletal_system_disorder	other	hematologic_disorder|musculoskeletal_system_disorder|immune_system_disorder	hematology|oncology	anemia|cancer	blood_bone_marrow_disorder|vascular_disorder	false	false	false	false	medium
MONDO:0002440	erythropoietin polycythemia	immune_system_disorder|hematologic_disorder|musculoskeletal_system_disorder	other	musculoskeletal_system_disorder|hematologic_disorder|immune_system_disorder	hematology|genetics_and_genomics	metabolic_disorder|anemia|cancer	blood_bone_marrow_disorder|endocrine_disorder	false	false	false	true	high
MONDO:0002441	Jervell and Lange-Nielsen syndrome	syndromic_disease|disorder_of_development_or_morphogenesis|cardiovascular_disorder|hereditary_disease	cardiovascular_disorder	syndromic_disease|disorder_of_development_or_morphogenesis|cardiovascular_disorder|hereditary_disease	pediatric|neurology|genetics_and_genomics	metabolic_disorder|neurodegenerative_disease	muscle_disorder|spinal_disorder|brain_disorder	false	false	false	false	high
MONDO:0002442	long QT syndrome	syndromic_disease|disorder_of_development_or_morphogenesis|cardiovascular_disorder	cardiovascular_disorder	syndromic_disease|disorder_of_development_or_morphogenesis|cardiovascular_disorder	pediatric|cardiology|genetics_and_genomics	cardiovascular_disorder|metabolic_disorder	heart_disorder|vascular_disorder	false	false	false	false	high
MONDO:0002443	bruxism	nervous_system_disorder	other	nervous_system_disorder	neurology|psychiatry	mental_health_disorder|neurodegenerative_disease	muscle_disorder|spinal_disorder|teeth_disorder	false	false	false	true	medium
MONDO:0002444	melancholia	psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	psychiatric_disorder|nervous_system_disorder	neurology|psychiatry	mental_health_disorder|neurodegenerative_disease	endocrine_disorder|brain_disorder	false	false	false	false	high
MONDO:0002447	endometrial carcinoma	cancer_or_benign_tumor|reproductive_system_disorder	cancer_or_benign_tumor	cancer_or_benign_tumor|reproductive_system_disorder	oncology|obstetrics_and_gynecology	inflammatory_disease|cancer	reproductive_system_disorder|lower_gastrointestinal_disorder	false	true	false	true	high
MONDO:0002448	laryngeal sarcoma	respiratory_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|respiratory_system_disorder	otolaryngology|oncology	cancer	throat_disorder|lymphatic_disorder	false	true	false	false	high
MONDO:0002449	nodular degeneration of cornea	disorder_of_visual_system	other	disorder_of_visual_system|disorder_of_orbital_region	ophthalmology	inflammatory_disease|autoimmune_diseases|metabolic_disorder	eye_disorder	false	false	false	false	medium
MONDO:0002450	prostatic adenoma	reproductive_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	reproductive_system_disorder|cancer_or_benign_tumor	renal_medicine|urology	cancer|prostatic_adenoma	reproductive_system_disorder|urinary_tract_disorder	false	false	false	true	medium
MONDO:0002451	benign prostate phyllodes tumor	reproductive_system_disorder|urinary_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	reproductive_system_disorder|cancer_or_benign_tumor|urinary_system_disorder	oncology|urology	cancer	reproductive_system_disorder|urinary_tract_disorder	false	false	false	false	low
MONDO:0002452	prostate leiomyoma	reproductive_system_disorder|cancer_or_benign_tumor|musculoskeletal_system_disorder	cancer_or_benign_tumor	reproductive_system_disorder|cancer_or_benign_tumor|musculoskeletal_system_disorder	oncology|urology	cancer|benign_tumor	reproductive_system_disorder|muscle_disorder	false	false	false	false	low
MONDO:0002453	retrocochlear disease	auditory_system_disorder	other	auditory_system_disorder	otolaryngology|neurology	autoimmune_diseases|neurodegenerative_disease|inflammatory_disease	brain_disorder|ear_disorder	false	false	false	false	high
MONDO:0002455	exocervical carcinoma	reproductive_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	reproductive_system_disorder|cancer_or_benign_tumor	oncology|obstetrics_and_gynecology	adrenal_gland_disease|cancer	upper_gastrointestinal_disorder|lower_gastrointestinal_disorder	false	true	false	true	high
MONDO:0002457	Treacher-Collins syndrome	syndromic_disease|hereditary_disease|otorhinolaryngologic_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|otorhinolaryngologic_disease|syndromic_disease|hereditary_disease	otolaryngology|pediatric|genetics_and_genomics	genetic_disorder|neurodegenerative_disease|developmental_disorder|congenital_disorder	throat_disorder|joint_disorder|bone_disorder|facial_disorder|eye_disorder|ear_disorder|teeth_disorder	false	false	false	false	medium
MONDO:0002459	type IV hypersensitivity disease	immune_system_disorder	other	immune_system_disorder	allergy_and_immunology|rheumatology	autoimmune_diseases|inflammatory_disease|allergy	immune_disorder|skin_disorder	false	false	false	false	medium
MONDO:0002460	lacrimal system cancer	disorder_of_visual_system|nervous_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	disorder_of_visual_system|cancer_or_benign_tumor|nervous_system_disorder|disorder_of_orbital_region	ophthalmology|oncology	adrenal_gland_disease|cancer	nose_disorder|eye_disorder	false	true	false	false	high
MONDO:0002461	membranoproliferative glomerulonephritis	urinary_system_disorder|inflammatory_disease	other	urinary_system_disorder|inflammatory_disease	hematology|renal_medicine	autoimmune_diseases|cardiovascular_disorder|inflammatory_disease	immune_disorder|kidney_disorder|vascular_disorder	false	false	false	true	high
MONDO:0002462	glomerulonephritis	urinary_system_disorder|inflammatory_disease	other	urinary_system_disorder|inflammatory_disease	renal_medicine|rheumatology	autoimmune_diseases|inflammatory_disease	immune_disorder|kidney_disorder	true	false	false	true	high
MONDO:0002463	lacrimal gland carcinoma	disorder_of_visual_system|nervous_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	disorder_of_visual_system|cancer_or_benign_tumor|nervous_system_disorder|disorder_of_orbital_region	otolaryngology|ophthalmology|oncology	adrenal_gland_disease|cancer	eye_disorder	false	true	false	false	high
MONDO:0002464	lacrimal gland cancer	disorder_of_visual_system|nervous_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	disorder_of_visual_system|cancer_or_benign_tumor|nervous_system_disorder|disorder_of_orbital_region	otolaryngology|ophthalmology|oncology	adrenal_gland_disease|cancer	eye_disorder	false	true	false	false	high
MONDO:0002465	bronchiolitis	respiratory_system_disorder	other	respiratory_system_disorder	pulmonology|pediatric	autoimmune_diseases|inflammatory_disease	immune_disorder|throat_disorder|lower_gastrointestinal_disorder|lung_disorder	true	false	false	false	high
MONDO:0002466	eye carcinoma	disorder_of_visual_system|nervous_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	disorder_of_visual_system|cancer_or_benign_tumor|nervous_system_disorder|disorder_of_orbital_region	ophthalmology|oncology	eye_carcinomas_are_a_subtype_of_cancer|cancer	skin_disorder|eye_disorder	false	true	false	true	high
MONDO:0002467	inner ear disorder	otorhinolaryngologic_disease|auditory_system_disorder	other	auditory_system_disorder|otorhinolaryngologic_disease	otolaryngology|neurology	autoimmune_diseases|neurodegenerative_disease|inflammatory_disease	inner_ear_disorder|ear_disorder	false	false	false	false	medium
MONDO:0002468	hyperimmunoglobulin syndrome	hereditary_disease|hematologic_disorder|immune_system_disorder	other	immune_system_disorder|hematologic_disorder|hereditary_disease	allergy_and_immunology|rheumatology	autoimmune_diseases|inflammatory_disease	immune_disorder|lymphatic_disorder|blood_bone_marrow_disorder	false	false	false	false	high
MONDO:0002469	lacrimal gland carcinoma ex pleomorphic adenoma	disorder_of_visual_system|nervous_system_disorder|cancer_or_benign_tumor	cancer_or_benign_tumor	disorder_of_visual_system|cancer_or_benign_tumor|disorder_of_orbital_region|nervous_system_disorder	otolaryngology|ophthalmology|oncology	adrenal_gland_disease|cancer	upper_gastrointestinal_disorder|eye_disorder	false	true	false	false	high
MONDO:0002470	photosensitive trichothiodystrophy	metabolic_disease|hereditary_disease|syndromic_disease|integumentary_system_disorder	metabolic_disease	syndromic_disease|metabolic_disease|radiation_induced_disorder|hereditary_disease|integumentary_system_disorder	pediatric|genetics_and_genomics|dermatology	autoimmune_diseases|metabolic_disorder|inflammatory_disease	skin_disorder|eye_disorder	false	false	false	false	high
